src_selfies,tgt_selfies,src_qed,tgt_qed,src_smiles,tgt_smiles,pair_similarity
[C][N][Branch2][Ring1][Ring1][C][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][S],[C][C][Branch1][C][C][C][N][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][N][Branch1][C][C][N][=Ring2][Ring1][=Branch1],0.49048659969471436,0.7469850711201652,CN(Cc1cnn(-c2ccccc2)c1)C(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1,CC(C)c1nc(NC(=O)NCc2cnn(-c3ccccc3)c2)n(C)n1,0.36363636363636365
[C][C][S][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][#C][=N][C][=Ring2][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],[C][#C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][S][C][=Branch1][C][=O][N][C][=N][C][Branch1][C][C][=N][O][Ring1][=Branch1][=C][Ring1][#C],0.6301532229350933,0.7772770400342597,Cc1sc(NC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)nc1-c1ccccc1,C#CCNS(=O)(=O)c1cccc(C(=O)Nc2nc(C)no2)c1,0.3835616438356164
[C][C][Branch1][C][C][C@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][NH2+1][C][C][Branch1][#Branch2][C][S][Branch1][C][C][=Branch1][C][=O][=O][C][C][Ring1][Branch2],[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Branch2][Ring1][Ring1][C][NH2+1][C@H1][C][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][C][Ring1][#C],0.8136932063361788,0.8993734524820037,CC(C)[C@H]1CC[C@@H](C)C[C@H]1[NH2+]CC1(CS(C)(=O)=O)CC1,CS(=O)(=O)CC1(C[NH2+][C@H]2CCc3cc(Cl)ccc32)CC1,0.3728813559322034
[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][S][C][=N][N][=N][N][Ring1][Branch1][C][C][C][Ring1][Ring1][=C][Ring2][Ring1][Ring1],[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][C][O][N][=Ring1][=Branch1][=C][Ring2][Ring1][Ring2],0.6249226309877021,0.8566124398842846,Cc1ccc(C)c(C(=O)CSc2nnnn2C2CC2)c1,Cc1ccc(C)c(C(=O)CCC(=O)Nc2cc(C)on2)c1,0.35
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][=N][C][Branch1][C][N][=N][Ring1][N][C][Ring2][Ring1][C],[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch1][S][C][N][C][=N][C][=N][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][Ring1][P],0.8427308212973627,0.9031064147680493,CC(C)(C)OC(=O)NC[C@@H]1CCCN(c2cc(-n3cccn3)nc(N)n2)C1,CC(C)(C)OC(=O)N1CCC[C@@H](CNc2nc3ncccc3[nH]2)C1,0.38271604938271603
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][S][N][C][=Branch1][C][=O][C][NH2+1][C][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][P],[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][=C][Ring2][Ring1][Ring1],0.8588779458499753,0.9240210387107035,CN(C)C(=O)c1cccc(NC(=O)C[NH2+]C2CCCCC2)c1,CN(C)C(=O)c1cccc(C(=O)Nc2cc(Cl)ccc2N(C)C)c1,0.35
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][=N][O][C][=Ring1][O][C],[C][C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][I],0.7965069426483682,0.8580634629635049,COc1ccccc1NC(=O)c1c(-c2ccncn2)noc1C,CCc1noc(C)c1C(=O)Nc1ccccc1I,0.4166666666666667
[C][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][S@][=Branch1][C][=O][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],[C][C@@H1][Branch1][=C][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][S@@][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],0.839309008689449,0.9292685664038252,CCC(C)(C)NC(=O)C[S@](=O)[C@H](C)c1ccc(Cl)c(Cl)c1,C[C@@H](C(=O)NC(C)(C)C)[S@@](=O)Cc1ccccc1Cl,0.3888888888888889
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][C][C][Ring2][Ring1][C],[C][C][C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][C][C][Ring1][P],0.781135321018986,0.8932430795855218,Cc1ccccc1C(=O)N1CCC(C(=O)OCc2cccc(C#N)c2)CC1,CCCCN(C)C(=O)C1CCN(C(=O)Nc2cccc(C#N)c2)CC1,0.3918918918918919
[C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][O][C][C@@H1][Branch1][C][O][C][N][C][=N][N][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][=Branch1],[C][C][=C][C][=C][C][Branch1][S][O][C][C][=Branch1][C][=O][N][C][=N][O][N][=C][Ring1][Branch1][C][=C][Ring1][P],0.704361835408689,0.8893382600679121,Cc1cccc(OC[C@@H](O)CNc2nnc(Cl)cc2C(N)=O)c1,Cc1cccc(OCC(=O)Nc2nonc2C)c1,0.375
[C][O][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=C][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][Ring1][Branch2],[C][C][C][=C][N][Branch2][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Ring1][=Branch1][C][C][=C][NH1][N][=Ring1][Branch1][N][=Ring2][Ring1][Ring2],0.8699253972938957,0.935635755737908,COCC(=O)N1CCC[C@H]1c1cc(=O)cc(C)[nH]1,Cc1ccn(CCC(=O)N2CCCC[C@H]2c2cc[nH]n2)n1,0.35384615384615387
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@H1][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring2][=O],[C][C][N][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring1][=N][S][C][=Ring2][Ring1][Branch1][C],0.7998583515674828,0.9393119559760416,COc1ccccc1N1C[C@H](C(=O)NCCc2ccc(C(F)(F)F)cc2)CC1=O,Cc1nc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3F)C2)sc1C,0.3783783783783784
[C][C][C@@H1][Branch2][Ring1][#Branch1][NH2+1][C@@H1][Branch1][C][C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring1][#Branch2][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1],[C][C@@H1][Branch1][=N][NH2+1][C][C@][Branch1][C][C][C][C][C][O][Ring1][=Branch1][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring1][#Branch2][C],0.8726729604590986,0.9424576889119571,CC[C@@H]([NH2+][C@@H](C)c1nc2cc(Cl)ccc2n1C)C(=O)N1CCOCC1,C[C@@H]([NH2+]C[C@]1(C)CCCO1)c1nc2cc(Cl)ccc2n1C,0.49230769230769234
[C][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][Ring1],[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][F],0.7886499780658083,0.8775818732069165,Cc1cccc(NC(=O)Nc2cn(C)nc2C(N)=O)c1,Cc1nn(C)cc1CCC(=O)Nc1ccc(C(N)=O)cc1F,0.35384615384615387
[C][C@@H1][C][C][C][N][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][C][Ring2][Ring1][=N],[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1],0.754442621700963,0.9104081599520987,C[C@@H]1CCCN(S(=O)(=O)c2ccc(NC(=O)COc3ccc4c(c3)OCO4)cc2)C1,Cc1cccc(C)c1NCC(=O)Nc1ccc2c(c1)OCO2,0.352112676056338
[C][N][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][C][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][O][C][=C][Ring1][#C][=C][Ring2][Ring1][Branch2],[C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][Ring1][P],0.7001366222247721,0.9112183901827675,CN(C)c1cccc(C(=O)Nc2ccc(CC(=O)NC(C)(C)CO)cc2)c1,CC(=O)N(C)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1,0.35
[O][=C][Branch1][C][O-1][C][=C][C][=C][Branch1][=C][C][NH2+1][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][P],[C][C][Branch1][C][C][C][=NH1+1][C][=C][N][Ring1][Branch1][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=N][Ring1][=Branch2],0.6948173013803703,0.773812872044276,O=C([O-])c1ccc(C[NH2+]CCOc2ccccc2)nc1,CC(C)c1[nH+]ccn1Cc1ccc(C(=O)[O-])cn1,0.3620689655172414
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2],[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@H1][Branch1][Ring1][C][#N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1],0.8125312463991339,0.8909363349562979,COc1ccccc1OCC(=O)N1CCN(CCO)CC1,COc1ccccc1N[C@H](C#N)CC(=O)N1CCCC1,0.3793103448275862
[C][C][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N][C][Ring2][Ring1][#Branch1],[C][C@@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][Ring1][=N][C][=C][C][=C][S][Ring1][Branch1],0.6915863439901595,0.9186407882573995,CCCCNC(=O)[C@H]1CCCN(C(=O)[C@@H](C)N2CCN(c3ccc(F)cc3)CC2)C1,C[C@@H](NC(=O)[C@@H]1CCCN(C(=O)c2cccs2)C1)c1cccs1,0.36486486486486486
[N][#C][C][Branch1][Ring1][C][#N][=C][N][C][C][C][N][C][=Branch1][C][=O][C@@H1][C@@H1][C][=C][C@@H1][Branch1][Ring2][C][Ring1][Branch1][C@H1][Ring1][#Branch1][C][Ring1][O][=O],[O][=C][Branch2][Ring1][N][C][C][C][C][C][N][C][=Branch1][C][=O][C@H1][C@@H1][C][=C][C@@H1][Branch1][Ring2][C][Ring1][Branch1][C@@H1][Ring1][#Branch1][C][Ring1][O][=O][N][C][C][C][C][C][Ring1][=Branch1],0.34852990371341913,0.42218987182988393,N#CC(C#N)=CNCCCN1C(=O)[C@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,O=C(CCCCCN1C(=O)[C@@H]2[C@@H](C1=O)[C@H]1C=C[C@@H]2C1)N1CCCCC1,0.4339622641509434
[C][#C][C][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][C][C][=C][S][C][=Ring1][Branch1],[C][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1],0.5717271973828902,0.9027486802728075,C#CCNCC(=O)N[C@@H](C)Cc1ccsc1,C[C@H](Cc1ccc(Br)cc1)NC(=O)C1CCCC1,0.35185185185185186
[O][=C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][N][C][=Branch1][C][=S][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1],[O][=C][Branch2][Ring1][Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],0.5454148591052818,0.8299945471492267,O=C(Cc1ccc(Cl)cc1)NNC(=S)Nc1cccc(Br)c1,O=C(CS(=O)(=O)Cc1ccc(Cl)cc1)Nc1ccc(Br)cc1,0.38181818181818183
[C][C][=C][C][=C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch1][S][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][P][=C][Ring2][Ring1][#Branch2],[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][N][C][C][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][Ring1][Branch2][=C][Ring1][P],0.8021601050357687,0.877605951589779,Cc1cccc(NC(=O)N2CCC[C@@H](CCC(=O)NC3CCCCC3)C2)c1,Cc1ccccc1COc1cccc(NC(=O)N2CC[C@@H](C)[C@@H](O)C2)c1,0.3783783783783784
[C][C][NH1][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C@H1][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][Ring1][P],[C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C@H1][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][S],0.6380815772173847,0.8491134237728494,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCC[C@H](C(=O)Nc2ccc(Cl)cc2Cl)C1,CCCCS(=O)(=O)N1CCC[C@H](C(=O)Nc2ccc(Cl)cc2)C1,0.43661971830985913
[C][O][C][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Br][N][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],[C][O][C][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][O][C][N][=C][Ring1][Branch2][=C][Ring2][Ring1][Ring1],0.7969444951807838,0.8598204370311525,COCc1cccc(CNC(=O)Nc2ccc(Br)nc2C)c1,COCc1cccc(CNC(=O)Nc2ccc(OC)nc2)c1,0.5614035087719298
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C],[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=C][Ring1][=Branch2],0.8205287521642264,0.9159220125523657,Cc1ccccc1NC(=O)N[C@H]1CCCC[C@H]1C,Cc1ccccc1N[C@H](C(=O)[O-])c1cccc(C2CC2)c1,0.36363636363636365
[C][C][=C][C][=C][Branch2][Ring1][S][C][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][Ring2][Ring1][O],[C][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],0.8765588438159765,0.9439633367726071,Cc1ccc(CNC(=O)[C@H]2CCCC[C@H]2C(=O)N2CCc3ccccc32)cc1,CC(=O)N[C@@H](CC(=O)N1CCc2ccccc21)c1ccccc1,0.36923076923076925
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@H1][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1],[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][Branch1][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][O][Ring1][Branch1],0.8423933341651758,0.9219085054908659,Cc1ccccc1C(=O)NC[C@H](c1ccc(C(C)C)cc1)N1CCOCC1,Cc1ccccc1O[C@H](C)CNC(=O)c1cccc2c1OCO2,0.373134328358209
[C][C][Branch2][Ring1][N][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][#N][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][C][C][C][Ring2][Ring1][Ring2],[C][C@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2],0.8255698883819537,0.9232354417160771,CC1(C(=O)[C@@H](C#N)c2cccc(C(F)(F)F)c2)CCCC1,C[C@H](NC(=O)c1ccc2c(c1)OCO2)c1cccc(C(F)(F)F)c1,0.36507936507936506
[C][C][O][C][=C][C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][C][C][C][Branch1][C][C][O][C][C][O][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][Ring2][C],[C][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch2][O][C][C][C][Branch1][C][C][C][=C][Ring1][=N][O][Ring2][Ring1][=Branch1],0.8014419972506863,0.8637404231423622,CCOc1cc(NC(=O)NC[C@@H](C)CC2(C)OCCO2)ccc1C,Cc1nc(C)c(C(=O)Nc2ccc(C)c(OCCC(C)C)c2)o1,0.391304347826087
[C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][O][N][=Ring1][=Branch1][C][Ring1][N],[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C@@H1][C][C][C][N][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C],0.8433703813734246,0.9296316481573864,CCN(Cc1ccccc1)C(=O)C1CN(C(=O)c2cc(C)on2)C1,CCN(CC)C(=O)[C@@H]1CCCN(C(=O)Nc2ccccc2)C1,0.3968253968253968
[C][C][=C][C][=C][Branch2][Ring1][=C][C][N][C][=Branch1][C][=O][C][C][=N][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=N][C][=Ring1][#C][Ring1][N][C][Branch1][C][C][=C][Ring2][Ring1][#Branch2],[C][C][=C][C][=C][Branch1][C][O][C][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][Ring2][Ring1][C],0.6023746823085115,0.8900604742718204,Cc1ccc(CNC(=O)c2cnn3c(-c4ccccc4)ccnc23)c(C)c1,Cc1ccc(O)c(C(=O)NCc2ccccc2F)c1,0.38095238095238093
[C][C][O][C][C][C][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][=C][C][=C][NH1][Ring1][Branch1],[C][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][C][=C][NH1][N][=Ring1][Branch1],0.7883730336817787,0.8558737783018144,CCOCCCC(=O)N1CCC[C@@H]1c1ccc[nH]1,CC(C)(C)CC(=O)N1CCC[C@@H]1c1cc[nH]n1,0.41379310344827586
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][=N][C][=C][S][Ring1][Branch1][C][=C][Ring1][O][C][C][Ring2][Ring1][Ring1][=O],[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@@H1][Branch1][#C][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][Branch1][C][C][C][C][C][Ring1][=N][=O],0.7155144352931397,0.9089730271946763,COc1ccccc1N1C[C@@H](C(=O)Nc2ccc(-c3nccs3)cc2)CC1=O,CCc1ccccc1N1C[C@@H](C(=O)N[C@H](C)C(C)C)CC1=O,0.38571428571428573
[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][Ring2][Ring1][Ring1][I],[C][C@@H1][Branch1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O],0.4973711187761932,0.8414095002598208,Cc1ccc(C(=O)NC(=S)Nc2ccccc2Br)cc1I,C[C@@H](C(=O)Nc1ccccc1Br)N1C(=O)c2ccccc2C1=O,0.36363636363636365
[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@H1][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][N][Ring1][P][C][C][=C][C][=C][O][Ring1][Branch1],[C][C][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@H1][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.706264569916269,0.9194969484935915,O=C1c2ccccc2N[C@H](c2cccc(Br)c2)N1Cc1ccco1,CC[C@@H](C)N1C(=O)c2ccccc2N[C@H]1c1ccccc1,0.36666666666666664
[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][C][C][=C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][#C][=C][Ring2][Ring1][Ring1],[C][C][=C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][Ring1][Branch1][C][C][=C][Ring2][Ring1][Branch1][O][C][Ring2][Ring1][#Branch2][=O],0.42113588205899444,0.5480565893034475,CC(=O)Oc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1,Cc1c(C)c2ccc(OCC(=O)Nc3cccc4c3ccn4C)cc2oc1=O,0.37681159420289856
[C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][F][=C][Ring1][=N],[C][C][O][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][#Branch2][N][Branch1][C][C][C][Branch1][C][C][=O][=C][Ring1][O][=C][Ring2][Ring1][Ring2],0.81367148401795,0.9211004147374638,CCOC(=O)COc1cccc(NC(=O)C(C)(C)F)c1,CCOc1cccc(C(=O)Nc2cccc(N(C)C(C)=O)c2)c1,0.3770491803278688
[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][N][=Ring2][Ring1][O],[C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1],0.7113822187267687,0.8980219373164515,Cc1cc(C)n(-c2ccccc2NC(=O)NCCc2ccc3c(c2)OCO3)n1,CC(C)c1ccccc1NC(=O)CCc1ccc2c(c1)OCCO2,0.39705882352941174
